TARGET,AGE,GENDER,BALANCE,OCCUPATION,HOLDING_PERIOD,ACC_TYPE,LEN_OF_RLTN_IN_MNTH,NO_OF_CREDIT_TXNS,NO_OF_DEBIT_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_LOAN,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CHQ_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN
0,52,M,1391468.82,SENP,20,SA,212,5,4,0,4,0,0,56540,0,14135,1,0
0,35,F,521149.63,PROF,25,CA,144,4,3,1,0,0,18300,1394801,18300,0,1,1
0,35,M,722733.23,PROF,22,SA,108,12,4,1,0,0,18900,981240,18900,0,1,0
0,30,M,11535.66,PROF,20,CA,98,17,22,2,7,0,26300,1212125,13150,17240,0,0
0,41,M,200194.04,SELF-EMP,7,SA,136,5,5,1,1,0,4300,1166624,4300,0,1,0
0,28,F,0,SENP,19,SA,178,8,6,1,1,0,7500,1793638,7500,0,1,1
1,27,M,59774.78,SAL,6,SA,137,8,6,1,2,0,19000,707324,19000,47750,1,0
0,52,M,408210.04,PROF,30,SA,136,6,1,0,0,1,0,82130,0,0,0,1
0,37,M,87601.39,PROF,22,SA,207,19,1,0,0,0,0,113510,0,0,1,1
0,31,M,672784.96,SAL,27,SA,213,5,3,0,0,0,0,615770,0,0,1,0
1,34,F,251812,SAL,31,CA,40,10,2,1,0,1,0,267290,0,0,1,0
0,46,M,221530.07,SAL,10,CA,171,29,27,3,8,0,31200,1281240,10400,81733.75,1,0
0,22,F,3293637.91,SENP,14,SA,32,11,9,1,6,0,6200,292903,6200,8090,0,0
0,27,F,2532663.66,SENP,13,SA,88,4,3,0,3,0,0,94560,0,31520,1,0
0,31,F,91664.73,SENP,5,CA,146,16,21,2,11,1,900,4686385,450,291675.45,1,0
1,36,M,1799015.33,SELF-EMP,1,CA,178,1,1,0,1,0,0,41000,0,41000,1,1
0,30,F,40143.11,SENP,6,SA,156,10,5,1,2,1,7200,891727,7200,41695,1,0
0,40,F,1355415.65,SENP,5,SA,79,12,6,1,4,0,17100,669390,17100,23757.5,1,0
0,29,M,637309.04,SENP,31,SA,133,8,1,0,0,0,0,701718,0,0,1,1
0,25,M,909208.77,SENP,4,SA,147,12,6,1,4,0,14700,1003100,14700,2560,1,0
0,31,M,13389.52,SAL,9,SA,187,19,15,2,4,0,23500,1028622,11750,22392.5,0,0
0,28,M,647270.8,SENP,21,SA,204,11,4,2,0,0,9500,111077,4750,0,1,0
0,25,F,405962.89,SENP,9,CA,29,11,13,1,7,0,20000,1454728,20000,95787.14,1,1
0,52,M,89630.23,PROF,9,CA,32,26,24,3,1,0,54900,2148084,18300,94570,1,1
0,30,M,42975.07,PROF,4,CA,164,11,13,1,5,0,12100,665070,12100,31252,1,0
0,38,M,1153906.27,SAL,20,CA,214,48,19,2,4,1,24600,2066514,12300,170442.5,1,1
0,39,M,2025.17,SAL,13,SA,202,9,5,1,4,1,200,29120,200,7230,1,1
0,35,M,2306098.1,SAL,2,SA,47,0,0,0,0,0,0,0,0,0,1,1
1,41,M,5816.52,PROF,16,CA,75,33,19,2,5,0,35600,1038494,17800,53742,1,0
0,23,M,988940.36,PROF,20,SA,188,6,6,1,2,1,13100,1193661,13100,17200,1,0
0,54,M,43783.29,SELF-EMP,23,SA,87,6,2,1,0,0,6600,157210,6600,0,1,1
0,46,M,131357.46,SELF-EMP,13,SA,174,12,6,1,4,1,15100,323540,15100,16837.5,1,0
0,40,M,491521.71,SAL,14,CA,56,45,18,2,6,0,44200,729663,22100,85468.33,1,0
0,25,M,656582.21,SAL,19,SA,137,0,0,0,0,1,0,0,0,0,1,0
0,30,O,171287.48,PROF,10,CA,154,66,65,10,1,0,95500,625743,9550,90000,0,0
0,33,M,39737.79,PROF,4,SA,139,19,15,2,7,1,1600,2503732,800,118528.57,1,0
0,50,M,1172472.98,PROF,25,SA,64,7,2,0,0,1,0,752020,0,0,1,0
0,34,F,747601.52,PROF,21,SA,219,0,1,0,0,0,0,559890,0,0,1,0
0,43,F,1533975.28,SENP,10,SA,145,9,5,1,4,0,12800,70790,12800,14497.5,1,0
1,37,F,121430.35,SENP,8,SA,117,11,6,1,4,0,13400,544550,13400,22770,1,1
0,28,M,48954.91,SENP,26,SA,49,6,3,1,0,0,8800,666070,8800,0,1,0
0,47,M,345912.28,SAL,23,SA,124,7,1,0,0,1,0,586366,0,0,1,1
0,49,M,39230.28,PROF,18,SA,52,14,14,2,2,1,18100,1124263,9050,35830,1,1
0,29,F,978602.08,SAL,12,SA,69,11,9,1,4,0,18600,346762,18600,18417.5,1,1
0,37,M,493387.3,SELF-EMP,2,SA,173,6,5,1,2,0,16500,1305380,16500,11590,0,0
0,50,M,235048.46,SENP,1,SA,218,2,2,0,1,1,0,972250,0,0,0,1
0,31,M,140148.61,PROF,11,CA,97,37,15,2,6,1,24100,1813281,12050,110231.67,1,1
0,41,F,847909.84,SENP,20,CA,105,12,14,2,5,1,14200,2073417,7100,45910,1,1
0,43,M,307865,SENP,3,SA,43,8,6,1,2,1,10700,524521,10700,38090,1,1
1,49,M,78757.41,SELF-EMP,19,CA,94,12,14,2,1,0,28600,768289,14300,79070,1,0
1,35,F,1237794.16,SENP,29,SA,141,14,4,1,0,1,0,155350,0,0,1,0
0,52,M,13013.32,PROF,21,SA,69,14,1,0,0,0,0,482910,0,0,1,1
0,28,M,479605.76,SAL,19,SA,133,14,7,1,4,0,200,605959,200,14400,1,0
0,51,M,301675.09,SENP,1,SA,67,4,3,0,3,0,0,24690,0,8230,1,1
0,45,M,7041.55,SELF-EMP,8,SA,132,5,5,1,4,0,19900,110000,19900,22525,0,0
0,41,M,65851.19,SAL,23,SA,141,6,4,2,0,0,42400,462178,21200,0,0,0
0,31,M,779198.43,SENP,4,CA,48,12,14,2,2,0,28400,999612,14200,45175,1,0
0,42,M,560593.44,SENP,10,CA,182,22,29,3,5,0,16200,1802281,5400,157942,1,0
0,34,M,146497.31,SENP,3,SA,126,14,7,1,4,1,19500,301255,19500,18407.5,1,0
1,46,M,217105.85,SELF-EMP,16,SA,100,20,16,2,10,0,48700,847349,24350,61482,1,0
0,55,M,90724.13,PROF,7,SA,220,12,6,1,1,0,12900,1083229,12900,0,1,1
0,23,M,350152.12,SELF-EMP,4,SA,104,12,6,1,4,0,10900,847980,10900,18662.5,1,1
0,27,F,643665.79,SENP,13,SA,140,6,5,1,2,0,6900,689648,6900,12275,1,1
0,36,M,110748.09,PROF,28,SA,199,0,1,0,0,0,0,110590,0,0,1,1
1,53,M,16284.22,SELF-EMP,26,SA,74,6,4,2,1,1,0,575430,0,87240,1,1
0,55,F,3160410.15,SAL,12,CA,214,23,30,3,11,1,42400,4171838,14133.33,234980,1,0
0,45,M,2913.86,SENP,25,SA,127,11,2,1,0,1,18700,738860,18700,0,1,0
0,25,M,36133.56,PROF,8,CA,121,47,19,2,8,0,4900,2570073,2450,117836.25,1,0
0,53,M,50899.04,SENP,20,SA,81,12,6,1,1,0,19100,1570456,19100,0,1,0
0,52,F,805276.63,SENP,11,SA,175,2,2,0,2,1,0,75250,0,37625,1,1
0,40,F,465626.02,SENP,28,CA,39,0,2,0,0,0,0,782828,0,0,1,1
0,43,O,11236.84,PROF,25,CA,179,53,4,0,0,0,0,799875,0,0,1,0
1,25,M,257174.4,PROF,24,CA,176,19,4,0,0,0,0,105760,0,0,1,1
0,45,F,223740.95,SENP,29,SA,76,10,2,0,0,0,0,1059209,0,0,1,0
0,31,F,183290.31,PROF,28,SA,211,6,3,1,0,0,5400,450720,5400,0,1,1
0,36,M,51738.38,SAL,25,SA,40,10,2,1,0,0,16700,578170,16700,0,1,1
0,32,F,446741.88,SAL,15,SA,50,13,7,1,4,0,2900,526560,2900,10882.5,1,0
0,36,M,155335.74,SAL,15,SA,56,12,6,1,4,0,5400,237010,5400,19715,1,0
0,34,M,509528.88,SELF-EMP,12,CA,122,23,30,3,14,1,39400,6249302,13133.33,335417.14,1,1
0,28,M,125132.09,PROF,2,SA,118,8,5,1,4,0,8900,50100,8900,10300,1,1
0,53,M,517383.57,PROF,10,SA,51,14,14,2,1,1,27500,1495550,13750,39260,1,1
1,39,M,16376.99,SELF-EMP,12,SA,214,9,5,1,1,1,2000,1046813,2000,0,1,0
0,29,M,4126.02,SENP,24,SA,217,6,1,0,1,0,0,79410,0,79410,1,0
1,44,M,364052.85,SELF-EMP,5,SA,58,6,4,0,1,0,0,70780,0,0,1,1
0,23,M,424691.39,PROF,10,SA,102,8,6,1,4,1,12400,620240,12400,6005,1,1
0,22,M,231989.86,SAL,13,CA,92,49,20,2,2,0,30900,1567151,15450,25105,1,0
0,36,M,8555.91,SAL,17,SA,113,16,15,2,5,1,31900,1970934,15950,169160,1,0
1,48,F,50535.4,SENP,22,SA,165,13,4,1,0,0,0,722927,0,0,0,1
0,53,M,550179.53,SELF-EMP,21,SA,163,16,3,0,0,0,0,1038455,0,0,1,1
0,30,F,537053.9,PROF,8,CA,104,7,7,1,4,1,9600,540140,9600,23360,1,0
0,35,M,112541.37,PROF,1,SA,198,0,0,0,0,0,0,0,0,0,1,1
0,52,F,448582.26,PROF,3,SA,91,9,5,1,1,0,1600,833666,1600,0,1,1
0,55,F,40013.13,SELF-EMP,22,SA,41,0,4,1,0,1,17800,1003274,17800,0,1,0
1,49,M,58248.84,SENP,14,SA,73,0,4,0,3,0,0,883460,0,4753.33,1,1
1,44,M,7838.44,PROF,6,CA,129,19,25,3,7,0,15300,1703542,5100,129851.43,1,1
1,38,M,4375.5,SELF-EMP,1,CA,144,21,27,3,8,0,56900,793541,18966.67,20360,1,0
0,43,M,461382.33,SAL,29,SA,66,11,1,1,0,0,9000,9000,9000,0,1,1
0,41,F,271943.74,SAL,19,CA,65,18,2,0,0,1,0,976030,0,0,1,0
0,51,F,652.03,SENP,11,SA,103,5,4,0,3,0,0,580300,0,31493.33,1,0
1,41,F,75489.32,SAL,1,SA,106,4,3,0,1,0,0,314340,0,0,1,1
0,24,F,325655.48,SELF-EMP,22,CA,111,15,1,1,0,0,10500,10500,10500,0,0,1
0,31,M,172918.34,PROF,23,CA,180,30,1,0,0,0,0,956828,0,0,1,1
0,30,M,171059.52,PROF,2,SA,172,5,4,0,2,0,0,292560,0,34680,1,0
0,27,M,1502634.2,SELF-EMP,2,CA,70,20,26,3,2,1,6600,1045909,2200,32705,1,1
0,33,M,1219912.06,PROF,6,SA,178,8,6,1,4,0,300,446090,300,11317.5,1,1
0,35,M,3577.11,SAL,18,SA,187,6,6,1,4,1,14400,652190,14400,12402.5,1,1
1,49,M,78757.41,SELF-EMP,19,CA,94,12,14,2,1,0,28600,768289,14300,79070,1,0
0,51,M,538308.75,SAL,24,SA,120,6,4,1,0,1,7900,876852,7900,0,1,0
0,23,F,665732.84,SELF-EMP,1,SA,144,10,5,1,2,0,18700,1108489,18700,40530,1,0
0,28,F,944436.69,SENP,5,SA,43,0,0,0,0,0,0,0,0,0,1,1
0,33,F,1726274.83,PROF,1,SA,87,12,6,1,4,1,12100,554107,12100,9457.5,1,1
0,30,M,57516.47,SAL,8,CA,119,30,28,3,13,0,30800,4614462,10266.67,291236.92,1,0
0,31,F,11962.72,SELF-EMP,1,SA,91,10,5,1,2,0,4000,576952,4000,23450,0,1
0,46,M,186753.52,PROF,7,SA,200,20,14,2,1,1,1500,617826,750,38620,1,0
1,33,M,103745.46,PROF,16,CA,120,64,3,1,0,0,17500,321260,17500,0,1,1
0,53,M,60464.49,SAL,29,SA,199,10,4,3,1,0,63700,122320,21233.33,58620,1,0
0,28,M,3698099.06,SENP,28,SA,118,12,3,1,0,1,7900,586855,7900,0,0,1
0,30,M,962790.82,PROF,20,SA,203,12,6,1,4,0,7800,1020820,7800,4030,1,1
0,23,F,428472.25,SENP,4,SA,175,10,5,1,4,1,10400,89980,10400,19895,1,1
0,23,F,181671.36,SENP,17,SA,210,6,5,1,4,0,11800,47530,11800,8932.5,1,1
1,24,F,253975.79,PROF,1,SA,51,18,14,2,5,0,12400,1490155,6200,103778,0,0
0,31,M,45198.55,SAL,1,SA,213,0,0,0,0,1,0,0,0,0,1,1
0,52,M,4699.98,SAL,15,SA,116,8,6,1,1,0,19300,960083,19300,0,0,0
0,49,M,20227.54,PROF,16,SA,95,8,5,1,1,0,14500,1016725,14500,0,1,0
0,53,M,3471.21,SELF-EMP,30,SA,162,20,2,1,0,1,12700,902230,12700,0,1,0
0,33,F,125220.94,SENP,17,SA,97,0,0,0,0,0,0,0,0,0,1,1
0,36,F,57278.69,PROF,3,SA,111,4,3,0,1,0,0,704040,0,0,1,1
0,38,M,633241.35,SENP,25,SA,47,4,1,1,0,0,5600,5600,5600,0,1,0
0,37,M,487588.52,SENP,31,CA,211,10,3,2,0,0,42600,799600,21300,0,1,0
0,31,M,429754.53,SAL,1,SA,129,6,6,1,2,0,6600,924519,6600,17270,1,0
0,38,M,75952.31,SAL,23,SA,69,7,3,0,1,0,0,686290,0,83700,1,0
0,40,F,186358.75,SENP,14,SA,183,0,0,0,0,0,0,0,0,0,1,0
0,29,M,478290.8,SENP,11,SA,56,4,3,0,3,1,0,62830,0,20943.33,1,0
1,53,M,459113.32,SAL,16,SA,110,16,15,2,6,1,45500,643170,22750,24983.33,1,1
0,34,M,206038.05,SELF-EMP,30,SA,166,5,4,0,0,0,0,841180,0,0,1,1
0,32,M,802512.75,SELF-EMP,29,CA,82,71,4,1,0,0,8600,732214,8600,0,0,1
0,52,M,1085725.04,SENP,14,SA,122,4,5,1,2,1,2800,380608,2800,9865,1,1
0,41,F,1241883.8,PROF,26,SA,197,0,2,0,0,0,0,1611673,0,0,0,0
0,31,F,1734198.48,SAL,11,SA,163,2,2,0,2,0,0,12590,0,6295,0,1
0,31,M,286572.78,SENP,5,SA,40,10,5,1,2,1,13100,1837342,13100,17625,1,0
1,34,M,27381.01,PROF,3,CA,78,34,20,2,6,1,28000,1059837,14000,28536.67,1,1
0,38,M,489066.54,SELF-EMP,7,SA,166,16,15,2,8,0,21600,589537,10800,32517.5,1,0
0,49,M,2195611.64,PROF,6,SA,35,0,0,0,0,1,0,0,0,0,1,1
0,40,M,1647966.52,PROF,7,SA,220,10,5,1,4,1,14100,109850,14100,23937.5,1,1
0,30,F,321857.71,SENP,21,CA,174,12,2,0,0,0,0,71640,0,0,1,0
0,44,M,707792.14,PROF,26,SA,33,14,4,2,0,1,3800,1611180,1900,0,1,1
0,36,F,1153989.68,PROF,22,SA,173,10,1,0,0,0,0,27600,0,0,1,0
0,26,M,1250465.85,SENP,4,CA,74,13,16,2,6,1,6900,1460427,3450,95175,1,1
0,49,F,4499.03,SAL,2,CA,37,66,65,20,1,0,90900,968329,4545,76200,1,0
0,52,M,294786.54,SELF-EMP,21,SA,83,4,3,1,0,0,12600,526396,12600,0,0,1
0,37,M,122672.02,SELF-EMP,13,SA,220,2,2,0,1,1,0,591580,0,0,1,0
1,31,M,283944.02,PROF,14,SA,39,6,6,1,4,0,3900,299520,3900,19935,1,1
0,33,F,337710.93,SAL,5,SA,92,10,5,1,1,0,18200,1430123,18200,0,1,1
0,49,M,663278.48,SAL,27,SA,173,6,4,1,0,0,1500,993630,1500,0,1,0
0,43,F,179520.73,SENP,20,SA,86,0,0,0,0,0,0,0,0,0,1,1
0,35,M,179917.28,SAL,8,SA,110,4,6,1,2,0,19500,481173,19500,20705,0,1
0,38,M,7384.04,SAL,13,SA,85,4,5,1,2,1,11600,1728479,11600,34445,1,1
0,54,M,20356.48,PROF,13,CA,88,28,26,3,10,0,8500,5282479,2833.33,400636,1,1
0,43,M,449664.4,SENP,14,SA,154,2,2,0,1,0,0,690180,0,0,0,0
0,25,F,435551.95,SELF-EMP,13,SA,45,8,6,1,4,0,17800,207051,17800,5880,1,1
0,55,M,101640.65,SENP,31,SA,114,2,4,1,1,1,7400,842678,7400,43100,0,0
0,32,M,97926.92,PROF,7,SA,139,4,3,0,2,0,0,1014160,0,46345,1,1
0,36,F,1838012.41,SENP,19,SA,92,9,5,1,4,1,10000,53790,10000,10947.5,0,0
0,32,M,905697.11,SENP,23,SA,195,17,3,0,0,0,0,1131961,0,0,1,0
0,38,F,708440.26,SENP,27,SA,182,8,4,2,0,0,45300,228210,22650,0,1,0
0,39,M,40904.58,SAL,22,CA,181,27,2,1,0,0,8400,337436,8400,0,1,1
0,26,M,1512259.16,SENP,20,SA,68,16,15,2,5,0,22100,721760,11050,50504,1,1
0,53,F,1413423.33,SENP,12,SA,46,13,7,1,5,1,1400,994480,1400,90666,1,1
0,36,M,321092.04,SELF-EMP,19,SA,116,10,5,1,2,0,14500,228177,14500,14570,1,0
0,33,F,111528.39,SAL,19,SA,189,6,5,1,4,0,15100,59830,15100,11182.5,1,0
0,52,M,1064481.93,SENP,31,CA,162,36,2,1,0,0,10700,511738,10700,0,1,0
0,25,M,1125077.32,SENP,27,SA,37,2,4,0,0,0,0,733225,0,0,1,0
0,28,F,910871.57,PROF,15,SA,214,9,5,1,2,1,16900,1689230,16900,25750,1,1
0,49,F,418125.81,SELF-EMP,23,SA,76,14,3,0,0,0,0,480970,0,0,1,0
0,54,F,74118.43,SENP,21,SA,193,2,2,1,0,1,16800,141300,16800,0,1,0
0,45,F,1476821.53,PROF,17,CA,207,2,2,0,1,0,0,757820,0,0,1,0
1,34,M,185542.54,SAL,15,CA,30,15,18,2,8,0,39700,1176153,19850,13733.75,1,0
0,33,F,470480.45,PROF,21,SA,215,4,2,1,0,0,16400,896380,16400,0,1,1
0,50,M,99940.83,SAL,6,CA,87,29,27,3,7,0,60600,1328784,20200,31197.14,1,0
0,41,M,28019.41,SELF-EMP,4,SA,56,8,6,1,2,0,19500,538279,19500,41105,1,1
0,26,M,98590.46,PROF,28,SA,113,2,4,1,0,1,10300,1624328,10300,0,1,1
0,36,M,8438.16,SAL,11,SA,171,16,15,2,7,0,13000,1450968,6500,131782.86,1,1
1,53,O,148407.36,PROF,28,CA,67,10,3,1,1,1,11500,328500,11500,19770,1,1
0,24,F,213412.82,SENP,20,SA,80,1,1,0,1,1,0,83930,0,83930,1,1
0,30,F,1296771.94,SENP,20,SA,85,12,6,1,1,0,10200,1857687,10200,0,1,1
0,31,F,23462.15,SENP,31,SA,95,0,4,0,0,1,0,267000,0,0,1,0
1,27,M,825422.4,SAL,11,SA,75,14,12,1,5,0,17500,1270283,17500,119126,1,0
1,36,F,140294.05,SENP,2,SA,164,17,14,2,7,0,44300,1608608,22150,122784.29,1,0
0,26,F,908284.77,SENP,26,CA,61,11,2,0,0,0,0,105280,0,0,1,0
0,35,F,607516.37,SENP,12,SA,32,14,7,1,4,1,10500,1002664,10500,19467.5,0,1
0,27,M,208542.18,SENP,8,SA,111,4,3,0,2,1,0,219830,0,9740,1,0
1,41,M,475995.49,PROF,9,SA,99,4,5,1,2,0,2600,661519,2600,13500,1,1
0,54,M,1842.63,SAL,29,SA,96,0,2,0,0,0,0,26080,0,0,1,1
0,50,M,16628.76,SAL,16,SA,113,5,5,1,2,0,19100,1795977,19100,37475,1,1
0,36,M,17451.69,PROF,21,SA,192,0,4,1,0,0,3000,283480,3000,0,1,0
0,45,M,733690.7,SENP,24,CA,50,16,2,0,0,0,0,1032046,0,0,1,0
0,40,M,1907544.42,PROF,18,SA,154,15,8,1,2,1,10400,141832,10400,26710,1,1
0,26,M,140476.27,SENP,11,SA,57,10,6,1,4,0,9100,1037911,9100,18307.5,1,1
0,51,M,73785.51,SENP,7,SA,199,6,6,1,2,0,6000,1101097,6000,43105,1,0
0,21,F,715272.63,SENP,1,SA,106,8,6,1,2,0,1800,1101785,1800,15075,1,0
0,25,M,162357.05,SELF-EMP,5,SA,60,7,7,1,4,0,14000,654540,14000,8745,1,1
0,55,F,41418.1,SENP,27,SA,165,12,3,0,0,0,0,1627452,0,0,1,0
0,23,M,44663.32,SAL,28,SA,50,12,4,1,0,0,13000,673097,13000,0,0,1
0,32,M,12115.63,SAL,2,SA,164,0,0,0,0,1,0,0,0,0,1,1
0,44,F,8343.43,PROF,19,CA,179,14,17,2,4,0,7600,393539,3800,19905,0,0
0,32,M,830319.46,PROF,18,SA,200,16,15,2,8,0,44100,1452519,22050,105603.75,1,1
0,36,M,6388.15,PROF,1,SA,117,8,6,1,2,1,3800,1438378,3800,8300,1,0
0,45,F,40307.53,PROF,18,SA,88,13,7,1,4,0,13900,911350,13900,14720,1,0
0,53,M,3938.82,SAL,5,CA,60,17,22,2,4,0,17600,1460905,8800,22302.5,1,0
0,27,F,97344.29,SELF-EMP,8,CA,113,19,25,3,9,0,66700,2841153,22233.33,137313.33,1,1
1,30,M,238170.07,SENP,3,CA,97,55,22,2,7,0,19200,1736544,9600,29234.29,0,0
0,26,M,69950.17,SENP,3,SA,132,2,2,0,2,0,0,82360,0,41180,1,0
1,23,F,131417.97,SAL,3,SA,191,14,14,2,5,0,30100,1437039,15050,106554,1,0
0,42,M,124695.23,SELF-EMP,7,SA,111,0,0,0,0,1,0,0,0,0,1,1
0,27,M,281796.97,PROF,7,SA,138,11,7,1,1,0,8000,1647596,8000,0,1,1
0,51,M,40841.63,PROF,5,CA,158,21,27,3,11,0,20200,4050406,6733.33,271795.45,1,0
0,50,M,35203.96,SAL,15,SA,194,4,6,1,4,0,17800,471100,17800,24757.5,0,0
0,30,F,3349427.2,SENP,30,SA,211,13,1,0,0,0,0,473310,0,0,1,0
0,50,M,338656.57,SAL,1,SA,125,6,5,1,4,0,13400,106950,13400,23387.5,1,0
0,39,F,1717150.33,SENP,23,SA,41,14,4,1,0,1,17200,796019,17200,0,1,1
1,43,M,14227.65,SELF-EMP,5,SA,78,6,6,1,4,0,12300,931140,12300,21337.5,1,1
0,39,M,224646.67,SAL,18,CA,188,52,21,2,1,0,23900,1008319,11950,43880,1,0
0,38,M,440846.05,SENP,26,SA,51,9,1,0,0,0,0,854540,0,0,1,1
0,48,M,131128.78,PROF,17,CA,163,45,18,2,4,1,15000,502894,7500,8492.5,1,1
0,38,F,1071814.39,PROF,11,CA,186,12,14,2,2,0,32600,1257837,16300,42510,1,0
0,21,F,629641.91,SENP,9,SA,103,14,7,1,2,0,9400,1219110,9400,34455,1,0
0,54,F,92322.04,SELF-EMP,16,SA,187,6,4,0,3,0,0,371090,0,14733.33,1,1
0,52,F,28153.24,SENP,1,SA,191,6,5,1,1,0,4800,519069,4800,0,1,0
1,25,M,257174.4,PROF,24,CA,176,19,4,0,0,0,0,105760,0,0,1,1
0,21,F,416625.14,PROF,1,SA,143,3,2,0,1,0,0,423520,0,0,1,1
0,42,F,1057695.53,PROF,14,CA,48,17,22,2,8,0,29900,1382014,14950,10326.25,1,1
1,34,M,124026.23,SELF-EMP,1,SA,211,8,6,1,4,1,17500,361680,17500,18670,1,0
0,26,F,1024547.2,PROF,25,SA,218,8,1,1,0,1,9000,9000,9000,0,1,1
0,28,F,103903.35,SELF-EMP,19,SA,142,16,14,2,1,0,29500,972447,14750,45020,1,0
0,29,M,820931.13,SAL,25,SA,150,15,2,1,0,0,3600,623730,3600,0,1,0
0,41,M,28019.41,SELF-EMP,4,SA,56,8,6,1,2,0,19500,538279,19500,41105,1,1
0,40,M,491521.71,SAL,14,CA,56,45,18,2,6,0,44200,729663,22100,85468.33,1,0
0,43,F,734361.2,SENP,5,SA,131,15,8,1,4,1,8000,390120,8000,11250,1,1
0,24,F,3036963,SENP,25,SA,102,11,2,1,0,0,12500,965330,12500,0,1,0
0,45,M,139815.58,SELF-EMP,10,SA,33,4,3,0,2,0,0,599450,0,36770,1,1
0,52,M,836285.8,SENP,7,SA,101,4,3,0,3,0,0,14130,0,4710,1,0
0,30,M,532470.19,PROF,6,SA,36,5,4,0,1,0,0,860080,0,0,1,0
0,45,F,1251986.6,SAL,9,SA,165,15,8,1,4,0,19200,270840,19200,23160,1,1
1,24,M,7030.08,SELF-EMP,3,CA,50,60,24,3,12,0,32600,1752663,10866.67,19443.33,1,0
0,41,F,1500159.27,SAL,6,SA,59,5,5,1,1,1,300,1681504,300,0,0,0
0,30,M,79973.73,PROF,31,SA,154,16,4,2,0,0,10400,1431804,5200,0,0,0
1,43,F,75985.16,PROF,19,SA,31,18,14,2,2,0,48900,1506139,24450,9880,1,1
0,53,M,60464.49,SAL,29,SA,199,10,4,3,1,0,63700,122320,21233.33,58620,1,0
0,42,M,41017.33,PROF,28,SA,73,6,4,1,0,1,19100,733490,19100,0,1,0
1,45,M,2605768.62,PROF,13,SA,50,13,7,1,2,0,11800,803395,11800,14975,1,0
0,46,M,140039.15,PROF,3,SA,76,6,5,1,4,0,10000,78420,10000,17105,1,0
0,32,F,321525.52,SENP,1,CA,145,38,15,2,2,0,7700,585898,3850,36940,1,0
0,33,F,81161.31,PROF,19,SA,99,4,3,0,1,0,0,276440,0,0,1,1
0,51,M,42143.39,SAL,17,SA,142,11,6,1,2,0,13000,1629910,13000,6925,1,0
0,41,M,10649.68,SAL,12,CA,198,33,19,2,4,0,19100,2340134,9550,161282.5,1,1
0,23,F,151119.89,SAL,7,SA,48,16,15,2,5,0,7500,2096258,3750,114182,1,1
0,53,M,50605,SAL,16,SA,190,10,5,1,4,0,10500,107000,10500,24125,1,0
0,28,F,1527403.36,SENP,3,SA,47,6,5,1,2,1,1400,414099,1400,6830,1,1
0,45,M,35317.65,SAL,6,SA,192,18,14,2,1,0,39300,1091401,19650,83230,0,0
0,50,M,39727.9,PROF,21,SA,59,1,2,0,0,0,0,1806221,0,0,1,0
0,37,M,131563.91,SENP,1,SA,162,6,4,0,1,0,0,918690,0,0,1,1
0,35,M,77230.31,PROF,24,SA,213,14,1,0,0,0,0,350660,0,0,1,1
0,27,M,12523.81,SAL,13,SA,80,3,2,0,1,0,0,931320,0,0,1,0
0,34,F,1491276.93,PROF,31,CA,111,12,4,0,0,0,0,92860,0,0,1,0
0,28,M,445470.22,SENP,19,CA,197,10,10,1,3,0,700,601900,700,0,1,1
0,22,F,623993.62,PROF,15,SA,82,0,0,0,0,0,0,0,0,0,1,0
0,24,F,1646036.1,SENP,23,CA,70,3,1,0,0,0,0,168090,0,0,1,1
0,29,M,805243.52,SAL,29,SA,201,6,2,0,1,0,0,664089,0,85420,1,1
0,30,F,3349427.2,SENP,30,SA,211,13,1,0,0,0,0,473310,0,0,1,0
0,31,F,116631.3,SENP,19,SA,68,11,6,1,4,0,12700,244840,12700,16830,1,1
0,46,M,321679.33,PROF,14,SA,217,17,14,2,4,1,26700,1927872,13350,238440,1,1
0,31,F,524864.67,SELF-EMP,20,SA,202,8,5,1,2,0,10900,1412077,10900,8050,1,1
0,30,F,140228.35,SENP,29,SA,141,2,2,1,0,0,1900,364430,1900,0,0,1
0,48,F,857751.54,SENP,14,CA,93,14,17,2,11,0,20100,1389428,10050,110165.45,1,1
1,43,M,42175.81,SAL,11,CA,77,75,74,23,1,0,61800,1738548,2686.96,84737,0,0
0,35,F,1427529.31,SENP,20,SA,189,12,6,1,2,1,2000,1452306,2000,49200,1,1
0,32,F,1832468.89,SENP,3,SA,120,10,5,1,4,1,3400,71180,3400,16945,1,0
1,52,M,372055.79,SELF-EMP,12,CA,128,49,20,2,4,0,36400,1363929,18200,159112.5,1,1
0,24,M,129496.93,SELF-EMP,21,SA,215,11,2,0,0,1,0,394760,0,0,1,0
1,47,M,414349.29,SAL,1,CA,43,68,67,21,1,0,88800,1215966,4228.57,22510,1,0
0,27,M,732222.63,SAL,13,SA,33,2,2,0,2,0,0,92640,0,46320,1,1
0,50,M,328513.29,PROF,19,SA,48,5,6,1,4,0,14700,786160,14700,17132.5,1,0
0,44,M,87807.39,PROF,18,SA,172,5,4,0,4,0,0,92900,0,23225,1,1
0,29,M,931462.03,SELF-EMP,24,SA,45,10,3,1,0,1,11600,293670,11600,0,1,1
